originregion,destinationregion,remshare_reg,ypc_orig_reg,ypc_dest_reg,ypc_ratio_reg,remcost_reg,log_remshare_reg,OrigCategorical,DestCategorical,residual_ratio,residual_dest,exp_residual
WEU,SSA,0.07918221246829975,2.368015715511732,1.9474481570859004,-0.4205675584258314,0.0591314428404501,-2.536003595432599,WEU,SSA,-0.07788710192127057,-0.07788710192134873,0.9250688591451982
WEU,SIS,0.13424533993448381,2.36801571551173,2.156847308041105,-0.2111684074706247,0.0591314428404501,-2.0080862580430536,WEU,SIS,0.7807388512308351,0.7807388512306983,2.1830846445473697
WEU,LAM,0.13939478341189018,2.368015715511732,2.1891536186005003,-0.1788620969112318,0.0591314428404501,-1.9704452030783757,WEU,LAM,0.8694019623822693,0.8694019623821219,2.3854838177967546
WEU,FSU,0.0656454506423847,2.368015715511731,2.1325937836729034,-0.2354219318388276,0.0591314428404501,-2.7234869777801913,WEU,FSU,0.027034015003338574,0.027034015003207124,1.0274027492770799
WEU,ANZ,0.039374315071359134,2.368015715511731,2.378254423210608,0.010238707698876819,0.0591314428404501,-3.2346415770007364,WEU,ANZ,-0.09614341392657044,-0.09614341392677295,0.9083337390190087
WEU,MDE,0.12397584375895424,2.368015715511732,2.2648764957683976,-0.10313921974333412,0.0591314428404501,-2.0876685407502507,WEU,MDE,0.8717694051673384,0.8717694051671696,2.3911380045910873
WEU,CAM,0.18436620360491474,2.368015715511732,2.151880109956806,-0.2161356055549256,0.0591314428404501,-1.6908312622876551,WEU,CAM,1.0901490434367378,1.090149043436601,2.974717401629463
WEU,SEA,0.07380746769945748,2.368015715511732,2.124727150099388,-0.24328856541234364,0.0591314428404501,-2.6062953641553728,WEU,SEA,0.13180168379389823,0.13180168379377033,1.1408820414326293
WEU,CAN,0.07029714253836367,2.3680157155117305,2.37165688175887,0.003641166247139928,0.0591314428404501,-2.6550241276720765,WEU,CAN,0.47305439525078796,0.4730543952505908,1.6048886789241716
WEU,CHI,0.11968519401261159,2.3680157155117314,2.2765614683414923,-0.09145424717023898,0.0591314428404501,-2.122890366528138,WEU,CHI,0.8550019097305408,0.8550019097303703,2.3513788710706574
WEU,JPK,0.11129196628428803,2.368015715511731,2.3448454948095305,-0.023170220702200466,0.0591314428404501,-2.195598204039952,WEU,JPK,0.8901365146017439,0.8901365146015521,2.4354621047362737
WEU,USA,0.07985138257604901,2.3680157155117305,2.3973736443904943,0.029357928878763623,0.0591314428404501,-2.527588089805402,WEU,USA,0.6411054734984951,0.6411054734982873,1.898578547902322
SSA,SAS,2.196439916295834,1.9474481570859,1.9968099650905877,0.04936180800468767,0.049109087652403904,0.7868378297667478,SSA,SAS,1.3325585922364505,1.3325585922367364,3.7907299224880955
SSA,EEU,0.5758513007975274,1.9474481570858992,2.222378756982162,0.27493059989626245,0.049109087652403904,-0.5519058099524716,SSA,EEU,0.35006063252791475,0.35006063252813857,1.4191535928545245
SSA,MAF,0.12730077247159038,1.9474481570858997,2.1083633411445355,0.1609151840586359,0.049109087652403904,-2.06120270531786,SSA,MAF,-1.3393032792281998,-1.3393032792279422,0.2620281654639343
SSA,WEU,0.17015861625199574,1.9474481570858988,2.368015715511742,0.42056755842584337,0.05439864336579779,-1.771024240163678,SSA,WEU,-0.6887681433144426,-0.6887681433142312,0.5021943196199078
